card_1,card_2,card_3,card_4,result
16020,21261,34651,4507,99
36865,3039,24013,16,44
12757,7961,24422,30994,74
37048,7254,15384,37719,54
4689,6333,2437,25222,85
15245,17486,10560,2568,92
2659,13944,18794,12022,85
27114,18095,13585,15437,45
23692,11369,30246,7679,96
4029,37837,1647,17343,112
24182,9253,23474,30105,107
22847,18039,18030,13908,93
7003,37950,1519,36818,66
15800,20443,33399,15761,95
16115,32474,28684,25536,89
30227,33199,21844,11544,79
3368,4822,16929,22042,63
27215,4258,29010,10878,80
19677,38712,30091,23308,81
25235,33448,10175,27027,82
19209,3375,9472,31164,58
9458,13711,3115,14512,67
31666,15176,6960,368,45
6178,25652,36776,14546,95
15897,6878,32587,19660,54
24018,9306,1125,34101,64
37501,24052,3844,12179,105
23395,34521,10819,7255,89
11024,29018,28790,36096,62
4200,34806,9933,28173,126
38301,16154,25842,37542,98
31808,4688,9047,21138,110
18213,20428,22553,26652,74
25235,22903,15206,24854,54
35332,7892,11488,15187,90
18260,7272,27394,6960,38
22511,1947,9851,991,126
14411,18992,4764,25669,68
38513,22137,9750,22903,117
37710,20305,3002,32376,48
27491,10696,25742,9444,90
35522,13642,19026,38579,80
7216,30191,5346,37551,61
29762,24255,30298,4227,73
27979,31773,1526,8300,93
6862,24806,12447,35721,96
17443,13133,5334,30179,95
24182,10995,5729,4600,57
8448,3298,14306,21490,91
16028,6402,10952,19889,93
6126,6989,1969,31604,83
11505,12929,17519,1106,93
8719,37625,332,27793,79
33826,36763,31018,11612,44
21516,1047,38461,449,73
13080,9974,18457,38564,112
21291,30443,29353,28982,78
7505,37883,11464,32650,58
16006,3520,2426,28203,111
32528,6985,29270,37107,34
12226,30252,25593,18194,104
27392,37517,24392,25963,73
17535,6833,3140,1053,65
34661,6161,18472,22034,84
32016,25716,2695,16609,107
23008,22071,12818,28744,115
38381,3803,11,7543,69
7515,10774,23744,13087,129
30168,15926,26480,21369,107
36289,22007,33461,25542,103
19103,38594,33898,26586,32
23724,15325,28274,16850,99
16138,15345,30865,16685,62
6362,10054,15043,24798,91
22214,34929,19775,19896,44
3323,17264,25757,38392,81
1770,32756,13974,19206,47
275,12079,27888,35346,120
14505,36859,8022,280,49
34542,38702,6944,31850,44
23471,22608,5367,35620,160
19577,7780,10922,16238,77
26291,10127,18304,34803,88
15390,37558,23019,29726,76
37046,12752,1555,9942,122
22645,35281,33280,30773,133
3366,13993,8699,18328,68
509,36026,15018,13026,69
20610,23279,815,15418,80
16992,12949,21305,20336,96
25733,21951,36201,6512,108
27858,7648,18941,36902,65
33377,5380,24818,7929,58
4506,7006,22199,17293,71
13897,13956,20254,37146,43
19018,8013,30310,3194,54
4734,30439,10958,7114,61
7991,28058,7749,13185,99
22756,230,4974,16908,71
2364,33806,11724,25080,58
14488,18941,18303,12317,68
33482,4047,38411,16117,107
34224,1959,38488,5352,46
36759,21263,30761,11618,79
12927,9254,29018,37020,94
28529,34223,15861,32258,62
22016,5284,11589,8621,67
37667,19045,1828,19717,56
22080,5487,27116,10089,88
15143,16528,14695,13835,44
1937,6454,9822,32265,108
38463,16949,6453,26569,60
38401,15433,1583,1611,53
13043,13183,11689,8434,109
21261,29578,28856,11297,70
4950,3778,34953,2602,100
17527,22136,11376,34022,69
15878,13245,33457,31832,123
31631,26458,31102,998,64
15498,20467,1507,9756,78
38724,21179,33079,24417,85
28565,5703,13875,15506,45
22909,25788,16626,30918,97
6092,38549,12105,15078,75
32380,29370,12422,5667,54
37590,24287,1999,22633,93
36464,36324,20544,4622,48
3886,20325,4950,10926,80
19257,35270,24224,33270,98
1684,21356,31559,1908,108
15812,28807,1598,16247,98
15914,15881,28531,35774,134
9379,33044,23768,23617,159
19079,7077,30927,19244,29
31899,14274,23407,11314,98
38507,12007,2266,19169,77
13167,16828,9174,14442,90
16035,19852,3992,3045,95
19894,21470,7513,27313,70
22790,5515,2576,9985,136
5274,10105,27242,1120,82
1546,13841,10579,25648,91
30285,37951,28032,30442,88
34149,23702,277,45,73
5420,10692,8011,20655,52
20445,9223,27442,26461,46
6,27794,915,38332,57
21175,32015,33509,13679,108
38588,3199,12914,10556,80
24508,37240,7255,21888,55
2464,21456,37235,36328,111
12821,20763,16741,17549,78
12768,15109,22881,24845,90
12953,38330,5422,33273,83
13094,16061,25937,36294,124
17720,33035,7546,25122,72
36084,28264,326,26285,62
12440,1866,10809,23676,124
34103,22021,16958,3316,58
32676,38764,6419,37931,69
32412,10637,21419,6360,106
34732,12366,13759,10915,73
24439,12161,20650,25690,77
21023,17356,9855,3783,160
32460,32534,263,30955,32
32315,14549,17311,4621,60
37174,7096,10700,31772,68
1210,34142,26258,7596,55
35301,38258,9418,25841,125
12907,34957,31690,12757,110
35695,27176,11556,13965,83
7217,9262,21833,26609,71
8503,4924,2458,36131,87
35664,24162,12179,4636,109
13748,31521,21915,27763,89
12906,12465,26574,30796,91
16948,14411,193,24823,32
11741,34257,7889,7731,51
10094,36979,31136,30356,91
31002,2306,9071,34238,83
25186,34935,19877,28829,29
35251,18075,34849,28999,96
30512,18855,27511,13223,67
32545,18383,11505,29282,42
32637,16176,27211,5459,57
36021,17528,7787,33798,67
1630,34542,25106,20284,33
3299,18822,32711,12762,67
1544,26299,16193,3979,107
38014,31570,20576,981,68
20347,5406,15060,25987,58
199,25232,6984,4801,30
32344,34963,19738,27123,26
1678,14638,8012,15231,56
38756,21987,7041,15957,69
28211,2323,6942,34130,80
22670,4210,18230,13073,141
2688,22649,13610,24493,98
13539,9108,20767,36358,59
35646,4694,9403,32672,106
30508,28597,12903,33853,78
25643,27109,15151,15790,81
2581,34941,24925,23544,99
22825,18471,18242,19660,86
28091,228,37221,21197,93
9294,11750,30757,22720,88
37088,20695,16651,30469,46
3986,19088,15391,10915,78
28021,4620,11695,21068,96
28862,2560,27356,28728,64
9349,18322,16225,29592,85
14560,13044,36982,1897,86
33884,37954,33201,18303,80
11487,9305,6931,22584,85
2406,16845,12220,125,83
7217,6894,13202,5505,65
18138,33407,19660,33976,62
24255,27309,383,11652,29
4011,15920,13053,28599,126
10113,28618,26263,6,78
1880,24290,31836,37736,77
35431,31110,3782,27477,112
7145,22837,25052,24474,59
38621,14675,30121,28864,47
23759,4782,28646,37710,102
28895,4932,13913,29526,43
17498,4238,792,2384,122
19583,33952,14692,2767,63
37938,19084,13985,26764,55
34924,20619,10157,15229,66
33447,7711,4187,12926,124
19864,27856,5384,6485,78
30171,30366,6143,33188,95
1972,9908,21488,25137,115
13087,5772,10753,18966,79
33052,29383,3011,17755,71
10826,24276,19592,22156,61
18775,14254,11547,22993,68
21124,10649,28670,19200,84
30018,21100,7703,6424,110
23620,16730,14276,29507,79
22712,1548,7768,30035,94
26017,10997,3843,2537,136
25530,37932,36372,15349,84
6176,10264,21005,24817,127
33078,33496,28064,18444,102
34852,25266,24336,13675,33
18781,35614,12777,6809,108
18373,31146,6488,150,68
9842,24408,5303,2756,105
10241,11438,21331,13994,115
34847,23613,24486,13879,82
26003,19916,487,13901,61
37056,30467,254,14717,51
20506,32325,8506,37129,46
16220,28036,35315,36057,133
19509,25730,17581,12164,98
29385,24464,7810,1158,47
33023,36479,32547,12268,81
973,5585,9363,33518,85
22802,7595,36844,26287,83
34608,7006,25646,17344,77
1513,26666,31919,492,62
10174,17389,20255,36357,92
34072,30296,35567,35417,139
24068,23644,25025,15280,72
12264,24084,22000,7780,79
6306,14765,16606,28514,67
343,9988,14650,20360,68
14745,10143,17331,26730,98
12991,8540,18981,17773,92
22089,3145,31072,20655,50
34109,28879,16720,31650,56
21845,13698,15797,7566,86
30797,33506,134,18390,63
3061,31528,38338,6940,50
11507,9321,26554,37738,74
32380,28915,12830,15483,67
10220,15426,14267,30346,86
5645,10638,12982,27277,77
35495,38387,15090,33425,96
3829,22968,37251,15342,105
22676,11287,16052,16702,94
21140,22010,32254,18253,96
22903,33787,37998,32747,81
32558,22066,9869,26362,92
27964,19828,386,26405,52
23612,24319,31154,36892,86
14310,22588,3424,11369,76
34641,6912,26643,2381,63
13738,12485,30796,8694,74
36247,19107,32695,3318,44
28814,36479,5388,22783,80
33448,6019,36754,7856,90
13822,15135,13921,27232,38
27181,35387,8735,8441,102
10825,34612,38742,1916,55
20584,30878,13201,36033,67
34537,6124,5607,6985,59
28623,6888,3231,36282,49
7140,33877,32000,34806,48
14345,7833,10723,19223,56
24055,383,19218,36968,36
29298,26720,30930,30101,44
22227,20364,13609,15001,47
13576,22838,28711,24266,74
5704,30975,6015,36244,70
1943,34015,829,25986,83
15809,16064,16879,29323,81
35414,30279,1637,4560,108
31189,19123,9517,1699,64
1156,37848,12012,31620,96
30347,16187,2773,1117,105
27158,37957,13191,16516,78
12244,8661,21968,6300,107
18373,27006,31081,6497,66
35570,24790,4527,31900,97
19147,16696,4965,25605,67
18842,4886,13734,32548,41
24207,36786,14724,30179,54
21832,26491,10235,33025,111
23657,18135,19710,19829,84
37663,1743,15073,25196,55
12943,25797,2624,12827,150
33990,22820,12313,31059,89
9166,10070,28516,1749,108
35326,13843,21121,23717,165
10024,3453,9043,7994,106
34158,25913,18494,13249,104
26267,38580,30787,12156,57
21496,2478,15273,18886,94
15871,23636,22678,2272,161
24164,7930,24181,18295,54
6820,9036,24967,3852,80
14431,22042,18972,15301,50
12915,8729,13621,37815,97
6909,13721,3774,30770,72
18856,36379,7798,28702,50
16674,13712,4175,5475,78
1092,17615,770,13652,75
37170,34890,7965,24395,48
9827,30991,1893,25847,114
3480,32764,15446,1663,50
30464,21084,13557,36997,90
4890,26305,8005,15319,50
2577,15271,20639,25605,82
8507,37505,16891,1777,76
3449,2301,16779,10181,109
12344,9770,22125,10177,150
1143,22886,34647,7241,73
16669,17417,4559,38438,56
12230,34589,1798,16863,69
21228,34591,8644,10676,95
5294,772,33090,30790,67
34580,9522,33374,13569,76
30174,18920,22149,15522,56
18516,17529,14457,16125,91
11251,8574,929,3187,63
22736,25962,32595,18955,90
10842,10175,12431,6085,132
25028,17252,23386,16092,114
7161,25262,20746,9507,40
1609,36381,4137,31571,102
13227,18163,21317,26433,115
15838,31839,16701,4852,82
2421,37758,1172,15013,86
33009,31022,14397,36100,65
16759,33984,32632,18180,48
33047,18012,5460,38652,64
26003,2373,18851,31107,88
36928,34535,2705,14674,71
35306,15379,30918,2255,110
25770,38722,2514,34015,86
5646,21954,21046,29270,84
28913,10243,1929,6795,87
1633,15142,14487,28190,68
16968,34222,19826,14251,38
36826,33964,20354,33472,53
9155,35369,25981,17557,146
29665,28726,36803,16184,64
16216,27965,24321,18842,76
19805,30849,10698,2464,74
16623,36001,8505,33773,57
19646,16227,32737,17340,73
21923,10669,24253,16249,88
25987,15063,22625,36975,99
27750,36064,15155,27285,56
20512,2288,19500,4721,58
36277,363,18242,7525,58
28100,13045,23420,38747,124
15937,16861,24218,28549,65
26431,1524,30084,25042,53
10941,25242,4825,1560,59
38689,224,19666,21172,61
28941,36856,30967,12771,76
2677,28896,6197,2450,116
23469,29621,3312,6441,102
3254,431,27317,30771,34
37906,12870,19891,7058,76
10592,72,7206,25792,71
9443,23284,34737,19706,94
32268,17656,23347,7542,102
35608,25086,24344,13949,81
35494,27020,20289,5338,74
29643,17466,16851,26559,53
22634,38462,3833,4740,101
2579,12040,18071,23695,138
8391,17694,35277,3125,117
35375,36289,27504,9215,104
31917,2258,12086,19061,96
1207,18857,8626,26359,57
28173,25823,37563,24972,91
34224,36346,21153,25693,105
22726,35423,12142,13245,165
4042,36250,33988,7511,83
12878,28818,35354,13195,146
22912,7971,23006,20454,98
33163,35524,18294,16774,114
37166,26537,10156,4734,89
36391,34013,1942,31218,55
23737,16605,22258,7562,103
25244,9976,28966,24273,72
19123,14006,22082,37127,58
3247,26300,30789,38291,41
10686,21753,10161,33287,121
21239,7985,16862,9032,99
15785,16109,36955,19649,87
7201,6899,34543,15299,30
1203,29287,21828,18061,66
24331,13725,27834,33425,77
26458,15149,14414,3776,74
15370,8632,25216,52,38
18948,20597,12212,10588,60
35001,34697,18966,4798,36
30248,37187,7003,4645,54
18011,25631,34046,5369,77
18069,9452,15023,35337,112
24253,1130,972,28952,57
30165,14606,18099,27444,54
22768,11553,11604,35464,116
11316,37001,24500,37087,49
14263,16918,24767,317,32
4257,1978,12006,10636,114
3971,12168,12971,18058,131
36085,37011,4756,25112,48
4964,3513,36153,14002,57
33146,15032,33336,25034,65
1221,1227,27079,22780,80
26408,28687,23578,1966,96
9313,16662,7234,21359,90
33760,11,7640,19128,37
5456,25713,33157,30413,93
30149,35020,33042,11437,63
22599,12493,34768,25753,114
26403,11315,19643,35349,84
9402,5503,2665,24807,79
29312,5604,13218,11738,65
27176,16232,32260,37538,69
35547,10957,16699,21314,133
19159,4693,18843,24419,35
10694,38620,21237,48,77
22673,9988,4606,3785,144
37791,6982,34195,24113,49
18171,37240,23685,30947,97
30199,370,23483,30996,86
16670,15241,24451,28924,40
23415,12813,23253,11269,153
30049,28002,29503,38526,55
16673,21174,24512,35684,120
36370,25186,36904,32298,42
7713,34697,4643,12944,77
7653,11680,3446,10001,88
9113,22537,6863,315,81
485,38557,29530,13143,54
830,21203,37993,4216,128
1048,5471,29565,34706,42
20673,16187,23637,36970,102
12072,36775,8327,2405,102
32645,38450,35548,31694,93
6493,35461,5619,5391,112
174,15804,18853,29647,49
16988,23581,22920,6921,110
10660,37853,27254,24916,53
34977,5271,36519,28047,64
22035,455,26498,28692,54
38416,971,13150,6439,94
17741,24345,13537,20009,54
25822,5496,16636,21088,103
38450,17409,18401,16011,84
36160,18040,13041,3907,117
19261,6820,3519,30393,45
32548,13912,33080,34067,57
36929,7030,32649,515,36
9818,24354,20638,9203,87
26311,2543,8599,10828,91
5550,1865,3043,29485,50
24452,23332,14354,19806,79
504,2731,35497,25804,134
37803,12057,17386,7582,96
5753,11617,33389,24419,58
23754,3084,13956,3421,93
15203,38007,22041,38292,61
38476,3772,25737,6126,115
38643,7747,9204,7682,65
8443,13723,25649,12934,109
37748,27077,25195,14263,43
6338,3494,35623,35323,158
34570,27876,8632,25600,93
32399,24782,10859,19183,39
27085,8256,13269,35735,120
36248,6414,16120,33191,108
25084,19659,7851,28630,37
10106,7615,37176,4757,93
20366,28081,32563,31731,62
1594,30788,28268,21472,102
12980,35515,17318,21930,145
7266,17554,4642,6013,79
7047,16003,12277,2267,106
21900,30867,8366,19630,61
34687,13501,10580,5307,55
28154,22591,26430,12074,110
12523,35661,30391,447,110
28613,23593,1588,12427,114
19513,11300,36098,7127,39
12477,30771,25739,13956,89
28962,16542,5609,23536,87
27458,21861,7110,21893,59
7901,27292,16852,24169,40
14337,37998,1939,481,62
16704,27298,36185,37561,55
13803,12455,20409,4695,59
5539,30761,9900,8748,91
12882,5352,24964,36121,70
20768,22521,12814,18331,101
31689,1031,15113,15780,83
12752,9374,16983,26675,90
33518,15353,15364,26586,55
3798,20741,27121,13658,61
21842,31937,34227,7983,73
24341,12372,24427,17456,74
24331,18188,22875,25677,105
32478,19894,6158,15290,54
36959,3301,28896,4996,55
35736,29355,18468,25559,116
6867,9848,4016,29712,101
17769,38548,24250,22073,64
34132,19521,3127,13884,42
1249,31895,24193,33146,78
10199,18066,16646,24088,88
17750,15271,23250,110,92
18785,25969,15414,19023,56
22624,35758,6026,10604,150
35341,23756,12304,3481,152
13754,38293,21073,19599,68
752,7902,33102,29400,65
5754,16094,24450,6461,86
20387,32623,1502,15120,38
35352,7689,31746,33169,123
6767,27037,10112,30220,77
11770,31203,24797,20252,25
323,28125,25913,17521,96
20325,29510,28116,27776,62
8016,27331,29681,18968,30
21407,28916,33090,18941,89
6312,19801,16196,14345,83
24275,35706,27996,9227,121
7979,38549,1934,7177,48
23302,19540,30226,1000,94
16214,28897,25701,36902,96
27829,32477,7876,37985,76
8557,29584,8706,13541,59
10198,16935,3771,17610,127
13800,23651,38632,21454,114
9033,17291,6245,22878,126
1777,22642,16579,17538,97
6040,37738,13666,34971,77
19548,29403,30116,12494,58
8597,1737,26587,6873,60
19051,37910,30035,3175,62
31886,20441,18347,157,52
23379,14266,16936,13225,114
17486,4600,27488,14495,56
22003,14568,14269,1574,68
36939,10019,11660,4776,87
33050,22898,10102,948,133
15437,38293,28799,5568,37
8512,2669,28174,14444,97
4752,22783,2329,15936,123
12762,18857,12474,27106,79
32360,34706,16046,36061,65
7257,2740,28157,22221,95
2463,36939,8336,16770,83
29464,5472,130,5718,34
7882,15840,13507,36926,77
16224,2586,27428,25615,109
33969,12180,29681,12444,73
23469,30250,34732,1911,98
13197,24317,15406,24898,59
22210,6904,33928,4975,54
13710,34607,30783,19663,37
32300,10716,30175,19996,54
5445,3975,29548,4270,100
30338,9130,20760,9835,96
19118,7983,12773,20310,63
21436,34161,31548,1064,95
3406,20255,30308,26406,46
4728,31977,18085,28135,86
8440,22242,21873,37176,84
17647,37909,15034,7844,74
15082,27372,35283,16125,101
11495,18172,12485,21404,104
30166,17511,16166,22631,117
37205,31949,4584,29286,57
16615,15933,14610,9817,104
32004,11532,26679,36819,61
4516,18174,3002,31686,72
13264,10104,16925,24333,107
6067,20532,26385,28653,58
7639,23552,4833,24491,91
10664,24294,14418,13783,56
24096,36078,9036,449,59
36061,23744,10099,31559,140
30321,21001,5639,16696,85
8659,30861,28578,21076,87
507,2568,12158,1803,92
35265,14466,3919,7014,117
15019,33899,2383,27934,81
30062,12504,24523,27982,85
7031,17403,38599,29294,42
15809,30459,19776,17356,83
21468,37033,14760,18899,77
25774,37534,1012,11273,88
471,36291,38347,37099,42
26476,20400,34791,35552,78
9774,22962,16899,9873,147
36828,30003,24781,15251,44
34822,10180,12264,25986,122
14630,26348,30487,28587,54
15493,13030,8021,7931,79
39,38578,35023,27282,23
24959,38728,22863,4091,90
25758,6017,31637,24392,101
5346,36901,28151,20392,57
24326,25655,15184,16090,86
10883,32603,24262,12127,69
5617,10039,34083,4235,111
17394,12084,30325,17476,100
11685,3131,3312,28507,50
1017,34094,36751,32718,50
15521,23408,9164,38353,93
24196,29748,13836,6840,33
13817,17420,30325,3783,99
24058,15929,12809,3020,95
4721,22779,19114,29446,64
8280,12979,16127,34095,102
7551,15331,30766,35283,90
10930,20011,25824,18383,84
24813,4625,34179,29605,30
38735,14539,16505,1117,46
19996,35336,23609,14395,126
7246,3044,6232,7794,69
10538,36868,15858,35424,126
5356,9125,31806,21386,108
979,13608,34544,4680,53
25811,26424,24203,16851,68
3380,5330,9014,31202,64
20649,20296,7079,35373,67
10743,22017,20573,27377,52
2007,36410,15081,33160,71
8256,37756,1118,24869,66
7650,14311,28116,18185,76
33232,30260,21039,3761,131
11376,18017,31751,7256,61
26641,19725,32314,15332,34
11019,28060,7874,14628,78
33315,6515,4607,14507,85
27898,24871,3269,36124,61
4128,13633,28194,17724,109
16723,30223,492,19222,41
14524,8515,15370,4858,55
29526,26442,34855,1834,44
20261,6444,31171,20707,46
15199,36778,1518,1252,61
38638,38519,20019,19547,22
35558,32255,25130,36514,83
25627,4041,27839,9134,134
11425,25781,9400,20016,80
21427,27260,37519,37558,96
12312,1055,19020,3350,68
32474,5354,33042,5382,59
25806,21971,15081,13,74
9522,14395,35546,6900,103
9277,2554,11422,24760,77
30955,7932,26458,33274,65
1602,37512,2009,5461,76
12886,21144,22144,21430,151
8674,13534,33341,14650,73
299,2677,3274,416,62
1764,24277,9167,24782,60
33460,14756,5291,32349,59
9320,35418,21336,31580,152
9315,6793,2517,35592,127
8415,21176,15130,28775,85
1587,15823,30956,23442,115
10759,15147,15355,34132,47
8336,24450,36920,24829,48
18491,30413,13818,3804,93
16162,32672,30479,18916,65
26259,11435,24088,31789,55
3173,9981,27056,159,72
36922,8649,6117,15885,101
30916,28968,1774,6336,74
31628,1955,25573,29278,84
24119,13892,16585,24430,42
2526,37201,21293,19020,101
3223,1043,32388,34640,48
38524,4802,18285,2343,75
14389,28198,20340,22601,82
19918,28689,37217,24758,36
22832,4551,25067,11763,67
13929,24913,18201,17756,62
