card_1,card_2,card_3,result
18134,37156,28579,84
34922,25868,23296,107
5632,1040,4680,65
15758,22964,32418,94
12887,1032,21070,121
11540,20669,24468,41
6366,4897,6214,108
24272,28783,1258,91
23733,18478,17618,101
17266,909,19039,74
11344,9842,10802,85
17550,3903,33518,101
12129,923,28608,98
34715,29347,24185,50
22758,17471,16032,112
6448,13598,27109,75
11651,30054,36785,63
25043,30287,19892,53
10919,38338,13252,68
25258,33078,1764,82
5009,16743,21915,50
29479,35337,18781,73
17541,14689,34991,85
16634,333,31972,51
34253,27152,13228,63
19922,6011,19548,103
33829,4771,12021,59
6762,1715,34849,68
5704,19526,30821,65
11430,34785,34782,44
21346,27522,19783,93
11348,13853,19642,51
11648,28631,4839,54
21384,15013,31574,125
27901,36249,21864,92
3056,13680,1879,77
9106,31101,15972,82
33067,38377,355,46
22173,36118,36883,77
16090,5529,26020,94
30899,16042,8287,88
33482,34705,10637,76
21944,6237,21318,122
17324,26734,2544,86
4155,3113,32325,68
3366,25998,25185,61
33839,14595,1596,95
10050,9097,13058,117
14348,7121,27305,64
24470,28201,16818,86
27909,11648,33013,91
4669,16668,33112,60
19545,15016,12848,108
2600,8665,30229,103
23383,34889,14492,111
35697,13028,32695,100
22551,14388,1505,135
35308,18464,29551,80
36946,28042,27408,92
25932,31758,27199,87
17010,13749,4789,38
15076,32021,10274,126
36447,35409,17361,100
16153,20418,16685,50
15783,24093,23376,118
5271,37709,26739,76
34182,28834,23511,91
27197,27128,29478,34
2504,22943,25104,100
12113,10831,17260,86
9235,17334,25836,91
34132,21331,38493,64
16767,1040,12511,79
995,18055,2399,103
35393,20650,12353,91
10149,2373,33325,134
10256,37913,25079,99
24835,19607,33764,40
9352,22651,23660,128
25215,30062,21061,75
14575,3392,33929,71
31025,3835,16892,69
20353,18430,1755,69
18142,8684,10967,80
16525,35507,19255,80
7537,12305,19507,107
28184,21466,10859,120
29723,767,9807,87
24092,25739,34511,84
10903,31984,18776,74
14406,36936,23663,125
7121,30177,4997,43
20564,14475,13167,83
28049,19093,18365,85
10956,16061,24430,90
32698,18991,38380,29
1910,11565,33785,63
14485,22713,31968,125
16910,28129,3006,77
28935,9080,19200,73
2683,26259,36005,81
36508,4822,34901,52
34249,16269,7022,53
22902,21120,1906,143
5503,34702,22989,85
34944,23658,8743,102
27891,10209,6843,104
28818,37030,11387,71
24441,26446,830,73
18942,32647,19680,52
22648,5580,12831,107
4234,33414,26686,87
31815,21278,21019,134
17664,9010,21403,103
38636,16962,862,48
6287,27372,18209,85
35356,35440,4944,120
33926,5021,34826,40
4653,4205,23707,106
10081,5325,26580,82
21960,22814,27289,89
33874,9887,37954,105
36836,36232,5443,71
21137,12482,9787,137
32689,10804,23757,84
9829,6417,10189,149
14291,15940,15870,116
26680,5436,32537,39
10656,14,21216,80
37110,11733,4084,81
33850,16525,4632,34
36192,33103,4817,70
12476,24087,35270,118
32757,5479,13205,66
20270,30436,20590,26
27457,3954,27966,101
36114,12064,35705,110
37748,13258,814,116
30360,32698,1274,62
22091,18960,10826,65
28792,31234,37728,93
16106,24108,24340,95
21351,24964,21853,78
21897,6020,31179,90
3816,27898,18922,102
4095,34271,13691,62
12045,10184,37844,132
15907,21236,13923,100
32533,4759,37893,67
24101,13944,9995,93
22972,5584,24996,71
4913,13939,16824,38
29749,23761,1715,100
36947,33251,33117,101
22618,15229,28620,120
19959,6822,10860,59
316,31886,26480,52
30256,35452,17594,101
13000,18279,36814,93
1119,12489,11757,78
6287,34865,22203,89
19128,18288,6866,46
358,11691,36386,37
14614,27040,3416,77
35305,29340,21233,107
4856,37723,33443,94
24480,22672,32325,86
26387,15831,33937,58
20278,7715,14368,87
27962,10076,25716,135
14547,21843,16737,78
7171,29600,29737,15
21388,10808,4055,114
21476,7805,13619,106
27988,27478,14725,103
38400,34204,24500,43
18376,6822,20740,32
28941,9189,6991,64
1742,38362,33298,84
13223,32547,25094,50
38665,36910,17497,62
4023,24029,34248,78
1978,7503,2747,135
9201,31055,20018,73
35756,21183,17434,129
8706,1781,4003,117
18145,15790,1813,104
19230,9042,13936,56
33296,29311,13136,78
23659,2001,38763,101
18798,33447,2448,99
27512,37613,35410,113
3452,30056,36471,63
21196,3089,36983,101
15261,28036,9097,114
4552,24866,23467,69
19742,16232,38431,70
28545,15932,27258,82
34665,17311,7103,50
2613,11491,2255,106
17416,26254,30305,60
17408,13785,34727,56
12861,17576,36174,86
22735,9152,9433,103
15407,23279,1508,137
21969,24844,82,34
34075,15053,3936,90
9500,11355,36301,58
19660,19040,19511,72
4639,29342,7171,25
16672,37510,14388,98
11485,20320,20494,14
36221,37098,22262,77
24392,2317,8756,110
278,7119,31119,31
14748,38729,30431,69
36865,12156,30429,89
9420,36028,21410,98
33991,6085,9921,107
12017,8646,36497,90
6523,12791,29270,90
15037,6847,9947,99
17474,9501,37664,98
8583,29763,27914,83
6340,1792,16584,102
23344,30766,4091,110
15805,190,14420,85
17770,20410,30966,46
21,6335,9025,80
2470,25816,10967,110
35514,14277,37239,126
9320,270,29351,37
34155,27042,22204,49
1644,19241,28180,106
38369,30243,15341,68
35283,33982,33206,97
32324,13944,1880,65
28743,37108,4900,75
2325,29571,19150,68
24454,33998,22625,87
11286,32554,23607,70
19706,34837,1676,89
25931,33964,16083,84
27093,19651,3221,63
25870,8722,10865,95
16519,37265,32759,50
26731,34224,6989,28
2686,31156,14365,108
9876,32665,19827,87
31671,18932,21185,100
35595,33002,11269,98
7636,38508,32417,56
6407,16927,3819,98
14448,31212,8569,93
10991,27060,19150,55
24385,12024,7612,108
8639,18957,10088,100
23004,12477,33909,94
30958,28212,29654,68
13184,8424,1219,104
29359,22923,28230,99
21033,29495,31705,88
35668,9361,31837,114
10628,25268,12806,66
37870,11354,20469,57
12215,1642,36046,101
6763,37081,12766,77
58,29259,28805,40
6144,9919,23746,150
18240,791,35023,72
15955,37913,24863,85
6375,8313,23413,132
27176,7732,33990,67
36392,24108,18408,73
16770,36789,3995,82
37971,31875,26549,91
20002,1181,36407,81
4267,9031,6118,114
7728,10784,5498,86
12154,19203,30893,70
21899,12128,25253,64
30430,26613,38007,79
30470,8749,21911,80
31639,1637,12407,114
25122,22946,11674,62
15829,23585,23726,141
22537,28539,37779,124
34093,32646,31535,51
3270,6931,38597,32
22872,6177,2537,144
30457,29330,33466,61
16090,11678,26351,59
38493,16882,5299,35
6516,20024,34193,84
25581,33427,33754,82
36962,7766,36470,95
37602,11651,11490,65
27993,3859,27799,132
36510,11667,21904,56
24176,2013,17449,99
38683,31576,11387,49
17475,25508,8639,97
16988,16844,7783,65
33493,32509,20500,45
10977,14691,23288,118
9787,10780,18351,98
21217,27094,29442,69
6842,5364,19771,54
28188,29543,1988,94
27278,32256,37218,54
37582,4878,21406,109
1190,31162,16112,87
6300,36900,14370,120
24496,22087,16580,65
8757,11324,31098,61
23731,19574,33436,115
15301,28089,2676,135
29592,2448,15133,93
7706,32768,31818,85
3089,36984,1599,95
2352,8410,18354,104
36989,17270,7602,100
8706,38460,29296,42
4087,33057,34925,92
15905,10591,17367,87
11312,12438,6965,53
24362,4545,20616,45
5534,24249,37892,93
24260,33891,9266,65
16837,23369,38536,68
30513,27419,37258,68
12764,18447,1064,94
18316,31738,2759,105
3165,15400,21278,111
4065,17633,18520,89
30075,30251,34725,61
30362,11595,20594,34
19830,37958,15321,114
8463,27767,32520,87
21027,1106,21226,132
19943,29488,14574,74
38721,17439,20480,33
6089,9410,37883,119
25219,6060,12078,86
33143,26428,12447,83
37677,30974,27802,109
1070,22908,9139,108
23540,38727,30983,75
37684,9880,31570,130
21515,897,27773,128
13558,6925,18063,43
14686,15332,29337,87
33228,13840,31647,82
10107,35428,6029,151
2774,32467,38276,61
15270,3231,847,93
24372,3138,28790,79
183,34611,11318,33
21118,23407,11541,112
7088,8643,13660,53
23664,8710,2492,133
6863,12113,6054,90
22183,19243,30815,59
26494,4928,18363,49
12406,25941,9220,101
18070,11769,11544,43
22561,25184,28238,98
35616,26771,6479,112
36137,10992,20453,47
9477,3389,37902,92
3153,36094,10056,92
31947,26496,29310,50
37081,348,32508,45
27908,36317,33147,102
7709,17599,32400,77
27453,9231,19091,58
12048,33439,8584,104
4935,34134,38364,28
33399,31692,28144,115
25633,13621,26439,63
3871,29398,33873,53
2479,27173,10219,114
25189,15176,26482,56
25989,10543,23663,114
2690,12333,467,90
24245,14700,25539,109
27086,18476,28011,84
495,29529,3278,30
22539,23573,32652,109
37902,24311,15780,111
22938,13037,7141,95
34152,30100,3498,51
8007,16874,17730,80
27264,24061,14520,86
2349,2625,1863,140
24438,32534,33811,46
30323,24106,19080,67
27194,24351,26511,56
2266,2476,6141,143
28782,8335,7240,70
25985,24762,37096,72
30804,16222,30258,77
38350,17298,1669,75
17417,19120,2360,90
1135,21220,10646,106
9229,28604,34723,74
330,30499,20683,30
19019,16204,38488,58
7923,25795,27842,127
21498,25985,32757,96
25576,24790,21088,91
27787,22832,36147,116
25857,6364,19236,101
15013,33204,11563,86
37931,30182,20647,69
5481,17477,23447,97
22,1642,35357,103
6159,10004,33098,133
37655,24385,15041,115
34060,6424,3496,76
35752,22068,34022,87
19607,25547,16050,103
22232,20642,1229,59
5551,31671,21929,78
16226,9384,8595,97
22856,11582,19942,87
319,2380,5641,73
6861,38292,6967,19
26689,15857,789,81
30409,33105,17728,83
13126,212,29713,49
36279,27372,7724,79
18904,3940,19095,72
13893,7054,11688,30
30935,34253,2552,75
9457,12754,27039,81
16706,32572,33470,54
11507,38308,15322,56
5620,35747,2582,120
34743,22594,26714,78
3870,23301,7158,99
14297,32456,3423,70
15138,7051,23654,100
10137,3780,26514,103
28554,31759,8674,97
12264,9969,7780,130
28868,29499,27497,49
37525,10801,25688,107
30277,22677,11555,81
30331,33941,22102,56
148,38603,37054,42
14379,18419,1502,109
515,328,34575,29
3831,20388,25079,45
37988,1829,11669,99
12389,22959,17326,111
9803,6196,24020,127
21832,6232,10184,123
20274,21462,17365,78
33841,25672,21382,97
12868,9436,12201,102
37178,34067,34018,49
507,3029,10847,50
16891,38760,33116,51
3116,8492,21044,103
10071,5519,37171,101
191,36507,12766,66
37541,18315,36194,89
18358,1961,22149,92
28743,31681,30310,86
13716,8008,28570,86
9269,15938,22885,113
6774,8591,26408,52
30089,28238,2430,116
32424,10154,6752,66
23437,17584,22713,127
3204,18055,19520,71
35382,18290,24903,79
31694,10118,34954,102
17534,24070,10048,106
36116,31224,33885,48
22042,21803,21132,100
19162,29329,19675,48
30298,1817,35349,119
20741,37990,26619,59
10650,32690,31090,50
33220,10551,15126,100
14568,10980,37622,111
3384,11400,13841,43
8693,25914,10040,122
29434,37527,33482,84
21082,14363,12464,128
34159,37541,23003,103
27382,5634,37861,79
30004,30468,18345,67
7104,24215,23659,88
9051,21263,34656,94
31268,22921,1627,111
31224,16674,34737,46
13544,19022,34136,38
21088,4263,38257,95
13241,27043,2592,102
30141,19669,24383,79
25776,2273,39,92
3228,17677,29463,50
19907,28553,5594,77
19996,29442,7757,75
4784,1243,13179,85
30246,31767,7720,99
30411,25068,2561,73
25717,10584,15208,103
28178,9317,7233,80
27235,7038,12956,61
4521,37923,11380,69
32597,10216,18188,82
18896,5587,4934,49
22056,33391,3516,80
3878,13123,32271,87
21083,31608,9488,111
4607,1961,2520,106
29375,17341,24351,59
12985,17648,20648,67
29488,16719,11272,25
37184,21894,75,62
29328,7076,10682,35
485,25977,11762,54
34139,25673,30140,69
33117,15269,29686,80
3313,22886,11659,79
38733,31512,38623,44
23509,32688,19132,76
34257,1132,38521,46
385,7264,9805,64
36379,28783,832,83
26522,28513,3225,62
36306,28504,19109,67
31136,19839,4703,60
22233,34719,9218,69
27099,8440,21310,98
3465,3334,25168,43
5606,34025,1990,72
28866,12773,30128,91
15471,2551,22924,138
18800,36897,24090,76
24012,28258,30401,97
32591,27033,38348,28
1196,20315,8612,67
27285,19170,34973,48
14320,18178,36458,86
25156,31943,37940,82
21363,28965,25111,83
4536,28521,17397,70
13662,11532,10990,47
9379,11435,24929,40
34648,31248,34064,44
30182,19180,7967,81
31035,20517,7645,63
34245,25986,19988,75
17506,2479,880,106
11668,146,12483,52
26326,6299,25561,97
28919,32586,23527,90
17291,29731,35362,83
29546,28993,12427,70
8009,10250,27842,140
21384,38546,23424,107
10742,15480,36143,86
20629,1573,21814,71
17440,2468,27320,89
9493,35666,30,86
9805,25734,22247,114
28820,31576,32563,72
3268,17366,13075,85
289,1626,25717,88
37882,6902,1033,84
11482,24052,24496,68
12848,31067,6280,104
2278,6880,30990,73
25230,21484,19758,81
13933,23592,18301,88
775,26282,35714,97
25043,7934,17717,72
36288,34800,32654,46
5611,3466,11265,49
38362,18520,7194,35
15863,31170,9884,106
13881,10502,36963,68
10608,19533,19575,80
18063,21776,11521,58
15078,6176,29598,92
10069,3040,4247,111
25756,20332,26745,52
36403,26526,27457,48
8310,10668,20005,85
15762,12161,8018,116
939,18836,13535,61
28513,22963,36287,100
37810,5660,10213,115
35698,37752,19877,126
8604,19058,25091,52
15778,5518,11661,66
12979,15106,38518,85
21460,10708,29536,78
899,10632,15276,97
14303,13226,72,87
13528,35014,26296,42
11723,7751,28578,83
14317,15872,12848,118
10028,6420,37171,129
28029,35438,1723,143
2648,12417,27466,99
16591,37541,10679,80
36285,11715,26017,69
5332,1929,24442,92
17565,27758,9319,99
20751,18020,3251,45
14735,25143,33260,80
28756,15947,4231,107
1869,22682,16677,104
15826,10699,14374,103
38539,24476,13151,73
23704,3231,26715,84
25958,7726,3082,101
24318,37608,10849,98
15056,21942,32269,74
2770,23771,18054,123
7208,29316,24894,14
11002,11466,17481,60
27505,6433,33429,97
18272,27147,16536,49
15800,2456,11430,95
16531,505,35347,70
28827,7757,36039,94
32425,29346,37759,57
4528,1228,34930,63
7163,29634,246,17
27859,20479,3752,88
19160,28956,27785,92
21943,10240,24893,79
33398,30938,34605,70
10016,16604,3319,82
36833,6818,29281,42
35653,12797,36049,113
32021,30873,31864,86
16639,32556,10790,43
23267,34580,21833,94
4725,15208,4963,69
37934,15444,35571,139
32673,23642,23444,112
29001,12505,6477,113
21344,22953,34519,116
34675,24825,30845,38
12306,21507,11452,96
38656,10186,6139,103
28150,8486,10540,103
18374,5315,28169,88
11488,4611,4829,38
16082,28016,16803,94
25991,4236,34773,95
20332,7786,15058,86
38722,6474,1201,84
31001,2644,26285,78
26714,38377,817,49
7020,34195,19673,44
8332,12277,3825,109
14502,37765,17491,113
27388,30121,5625,56
28230,21957,5692,90
75,4823,10274,71
9923,6344,11729,108
6125,35620,22712,149
22522,3275,24500,98
22149,15951,5002,76
22731,25133,18990,68
19062,4776,30125,52
33513,16957,3491,66
26344,28695,23661,94
7660,27804,9089,116
31045,17682,26680,56
19985,5571,19535,75
1931,7796,1836,131
33280,32701,27817,89
38362,37125,22688,85
33393,18836,6140,98
11659,18904,3115,46
14390,28055,29584,92
34169,9405,3896,76
37066,33892,25143,43
26537,36280,31665,67
23500,36066,32014,107
22081,21261,27520,90
38289,14633,26438,59
32354,23315,27029,75
36791,3286,4866,65
18462,11510,32287,41
5574,23409,2745,119
10081,15063,24756,95
1143,27985,13804,91
16813,447,6487,64
7174,19945,6107,82
4085,36510,5503,80
37895,36158,4705,80
983,7916,26531,87
28254,18889,12308,98
16646,32351,1591,63
24226,34936,23265,98
37626,34182,22903,103
8628,29311,6327,84
13044,36751,86,76
16838,5589,31663,64
32523,22081,842,65
15489,30183,13166,102
23481,14302,19964,122
29694,1000,2376,84
1737,37748,2446,137
22257,36020,19578,74
19096,4958,6178,77
26451,9283,37115,70
26623,14611,28909,84
5692,22162,4166,84
18362,16273,26277,72
16744,7508,30025,76
27472,10177,4535,80
509,11395,27133,31
5514,19764,10237,98
19272,10155,33153,102
860,31098,26591,62
13795,27029,16069,65
10985,12831,3153,83
12385,30341,1946,102
7538,11005,10778,91
36448,33356,31923,90
23499,37091,29687,87
31961,3468,19647,82
21267,24517,16742,90
7852,11623,35704,106
17611,1214,26519,70
8668,16559,16970,55
29574,27285,5283,38
11512,24274,1001,71
34187,200,6098,62
34877,34004,12813,65
23502,30095,27114,89
25632,16923,7523,92
36220,810,5658,72
28846,18171,27853,99
6302,6807,3094,74
32443,35289,14348,103
28569,21209,1007,112
37948,34538,11672,72
5359,28822,12154,85
19535,28579,13068,97
28672,21953,38400,60
11668,36225,37652,76
8448,7596,22123,101
28703,9064,6446,104
35330,37098,462,90
21429,24864,14724,95
6062,6467,6778,101
1236,19918,9995,111
31871,36373,20348,57
37087,16564,8311,75
13961,23756,37003,96
11625,16755,28641,51
34818,32275,15106,66
7769,6886,25048,53
21908,8421,3311,78
32308,38575,25747,51
11451,29645,13217,53
18175,20529,10844,49
4662,34153,3167,43
5609,7985,30768,80
22160,23460,11393,87
2302,28991,8006,121
3025,12160,15478,97
406,18351,3406,49
386,6043,16844,64
13521,12791,20710,54
34844,20520,34682,36
13040,4737,17281,79
37102,24880,36940,65
3184,15374,13244,100
37764,24004,3910,114
22120,38007,28119,116
13072,13957,21799,77
31051,33823,16943,38
34151,31108,27005,42
2250,24385,35487,130
33281,31546,33488,104
25543,35427,20555,93
38373,1059,21355,87
14714,21751,24367,96
9000,37147,28683,88
13934,18027,6510,83
28245,34147,5410,74
7226,19519,34117,44
11476,12841,7132,56
24152,1582,14390,115
1621,36361,25180,68
3334,21979,1733,89
30265,31520,25787,94
5003,10038,10680,89
27332,10732,28710,69
13159,26455,15801,88
36524,36097,782,74
16232,17256,19171,79
16717,29697,38476,20
18019,25247,7509,69
33790,29443,22758,62
5509,380,35529,78
33485,33284,4728,84
27839,25159,15883,86
23387,5273,3201,91
14447,8278,24868,78
25099,14001,3377,36
17549,28180,30824,90
14696,22785,10757,115
5661,30961,1906,81
25091,23396,13552,68
12484,30869,16573,65
30161,21854,4578,61
11531,18454,31522,67
37500,8327,37580,123
7728,6249,18947,106
8381,16914,10628,68
28631,27511,23313,97
6118,17593,8630,106
29419,1191,9354,63
1890,18408,3046,87
33244,10169,33805,95
995,119,1967,82
31892,25063,7660,80
6910,13170,7984,89
6811,5759,4048,66
5437,34966,33442,71
16069,22211,36788,93
7815,18836,1838,103
35297,19658,28785,111
22678,31875,25108,86
23743,23265,15876,141
24799,2484,34830,68
13731,38679,27482,33
30337,35655,11334,85
25044,29376,21169,57
5432,28183,23647,117
38477,114,25094,14
32364,25247,10561,35
17587,28528,4827,70
1079,9439,32564,67
2514,38554,4547,67
26586,30821,32774,38
27392,24926,14692,60
7646,18280,22107,91
16936,24211,13729,53
12464,1530,1888,124
14431,10257,18992,109
15165,13885,38707,59
25008,34197,22226,37
30309,2293,34171,79
21392,25149,36832,84
21051,34906,30382,89
23278,30118,29510,78
36293,27331,13226,75
35725,38023,21089,148
19683,12879,23594,119
32498,28170,6483,101
1919,35603,5400,116
15382,11400,21006,101
18249,23266,1994,119
33764,38766,19151,30
1672,28643,37837,119
32683,13946,12373,57
11559,32528,13579,31
14378,15850,6971,86
16703,6825,13928,31
7210,27980,1113,85
33874,24409,37117,69
23296,32011,2736,134
33879,29761,1210,45
7174,23633,13198,98
15204,23700,4928,107
22553,4568,15236,104
16236,14024,28549,80
30783,4543,26646,44
28185,34907,20597,65
15838,16882,7956,91
28114,21281,27334,111
23585,15242,36035,114
27408,36116,3383,56
34202,27366,2345,72
23542,31911,28698,116
7208,25189,10661,34
308,5487,34211,34
15309,19841,25582,107
9294,33113,7510,105
17462,90,3191,52
19172,25655,35665,107
4681,32340,27461,37
5298,28585,6430,96
34552,3492,37038,68
17440,38311,11709,41
8700,13062,9258,99
17410,12266,34772,79
37190,37256,3254,82
7224,38556,14712,54
34060,24974,15387,53
10958,9139,35425,104
15257,25199,6826,51
22922,21213,3013,119
11713,27435,21149,75
30859,13970,27864,77
4181,9408,1896,111
19153,38693,35474,74
19585,33414,22197,88
2270,1604,21265,142
31197,3416,1225,70
36387,16109,25268,61
6185,23545,7572,142
11255,29283,32466,22
4763,37810,31586,93
28515,34969,9215,74
3375,28792,32751,58
17736,23013,24325,104
19784,8504,22184,86
