card_1,card_2,card_3,card_4,result
24358,35341,20748,15301,125
10073,19679,3188,12144,135
3285,17571,29754,6400,97
9219,8511,33037,2328,143
19534,36141,32535,2348,105
27249,2580,34205,36872,103
35485,36950,28256,2435,178
32404,30368,58,13590,49
33767,6474,13851,11016,93
31550,18869,37515,12779,134
16701,26655,8524,35394,109
16528,16235,19540,1099,108
449,13555,1878,32701,71
21256,13747,13904,21001,126
13216,6192,34877,24831,106
18762,6311,14512,25255,108
30095,19052,15113,3340,99
35251,15300,24802,30342,119
14400,21012,26578,10719,128
772,9420,26531,31506,105
23574,18950,37634,23329,165
31925,24036,28732,1892,137
12353,2557,24510,38763,118
37861,11445,15852,36,98
28070,13857,16265,9359,123
26755,37065,22805,22808,141
24882,34647,27482,5330,54
31733,5424,10807,28948,107
10035,26597,11291,29328,77
13049,36322,32626,33168,103
28855,20708,16224,23394,121
2583,32639,32277,20361,66
7167,30335,33775,37225,69
16586,8311,24358,23384,125
9854,22202,28873,20295,108
8335,32003,12331,24441,132
21515,31154,7604,37750,156
10974,22769,30122,38303,100
34896,30376,24146,15862,105
11370,17719,6413,3359,103
26019,17254,23000,1597,157
10044,37631,26403,35423,161
34122,29500,16796,38388,29
1524,6902,36377,36062,93
28834,8732,21418,10647,137
32765,34990,909,8475,90
33217,15986,4654,4819,100
13132,8608,16813,30895,101
7760,3318,34021,24330,101
21367,18481,12791,25673,150
16820,27489,31971,24812,63
21952,14269,21818,25643,130
32358,32283,19611,488,50
24429,23622,35007,18318,121
23553,19266,19625,17735,122
11269,37880,19566,5422,102
7883,795,4609,5615,108
24405,766,36779,20019,120
18128,19828,13160,32295,98
30888,13814,9384,35433,111
6250,33283,28500,15382,153
14400,1744,23306,31911,172
33109,15830,28802,22885,151
38512,31161,129,22698,78
20534,11505,27881,29640,62
17636,28161,1744,12818,155
29267,22058,15767,32773,74
17315,16850,9933,9199,115
33234,24886,37787,13809,96
19762,7680,12441,22,113
36194,32022,21273,31196,123
23395,36316,37726,36897,149
6063,29767,400,3520,77
24234,18147,28756,3165,102
28992,23652,35283,28513,165
32318,35292,9761,7775,155
25111,12408,26548,16984,62
37728,24337,37572,3752,159
16680,17270,27928,418,89
879,29484,9463,8489,96
31914,8266,25529,5255,124
19214,2485,38439,26316,81
22962,25105,16129,24798,92
11587,18056,22135,10905,82
34600,38445,916,9524,81
10530,15389,11767,27213,90
1188,4175,16549,184,89
34834,34905,28222,27449,95
5654,1723,29707,4144,107
31838,22846,3948,26552,135
25220,13776,33905,16267,62
32646,27932,25769,28892,122
24073,12337,17007,12123,112
9937,25589,33444,36173,145
21766,34662,13539,18875,71
25702,2347,21441,2532,184
23618,12398,3262,23586,160
4176,5689,24865,31777,96
2335,24831,30023,24307,102
30953,24212,26497,34070,68
19934,935,32446,17290,94
11012,11397,27486,16759,60
12191,16009,34787,29685,94
25107,36220,30844,18885,58
4510,21828,27762,21517,135
12052,35381,35016,34816,123
10239,21945,7259,18163,106
17710,37729,21226,33515,156
37531,31125,27927,18909,125
22901,12843,16044,3519,145
19191,38732,33254,32482,64
29425,20524,24171,33141,70
3328,34508,25087,23332,92
2484,27164,30863,25023,84
28600,914,11344,5614,91
21366,1570,1029,20475,128
12510,28502,29295,1610,114
27783,38662,34212,11652,70
22632,25144,14482,1148,126
34587,10612,6193,27450,103
6340,12484,3007,25177,106
31051,22764,27521,33071,117
30393,6506,14653,32524,119
6035,14593,37524,25006,137
1087,6287,27141,12144,130
15179,33148,9257,13626,116
31746,24846,23563,19817,117
16801,11356,6969,7133,35
29748,29376,22261,32526,41
18363,4925,11532,7620,90
1646,31717,19724,27881,152
6866,316,11514,38684,28
26581,18467,27158,35274,103
34949,22889,37799,15261,152
12036,3963,32554,24225,113
24507,4637,16264,6029,127
7936,11368,16529,36222,85
37059,8598,1245,10226,147
8680,32486,23673,10149,144
31588,5506,34057,32498,70
21149,7011,29360,37069,92
7641,2412,1061,31735,157
4214,33796,32365,28110,103
22684,9843,13187,13865,152
19559,37064,38428,21455,114
33162,6452,2294,24046,159
28105,31151,10844,7842,131
31090,17610,13150,27806,129
168,3807,33257,16569,92
12081,6427,24204,13018,151
8023,36112,4666,1698,122
33494,10015,18940,22931,151
9358,21864,16894,36942,94
2657,17424,29439,34761,95
16158,35378,16546,31665,135
24340,23441,5297,30968,118
35506,12131,17574,4146,155
34935,25822,17774,36433,102
6798,5404,35392,1915,123
34234,4825,20371,11413,35
25974,3454,12035,29569,98
16006,18417,30471,38565,87
23393,9978,19995,18243,154
9333,3495,2281,15117,136
9014,17399,32004,21369,137
33916,26385,34527,36333,59
19876,34250,30408,38347,64
23771,19208,34613,24303,114
13678,4891,23490,23613,131
37000,31637,10866,18189,112
14319,27446,19613,21353,135
10221,16241,1739,3753,172
12340,14355,28878,22648,157
14281,13539,26770,25612,105
10860,14317,4976,6976,87
17568,12015,30309,33252,119
10948,31247,25929,8285,113
14697,22593,30245,31913,147
31257,14712,18297,6330,130
19943,27342,9498,9815,121
33835,6821,25664,31030,72
6170,28641,25973,18336,138
18970,33233,37812,35477,149
28146,18134,20019,14449,139
6435,2393,30844,4546,127
36347,34871,27162,20719,55
29712,15803,20392,6895,50
12146,4958,32420,31836,92
2007,15107,34512,29589,106
19802,5345,37967,10109,143
867,5269,13959,13068,103
8511,12243,23583,33975,130
36083,9475,1128,13738,93
29522,17386,28684,32016,94
18319,13264,5417,8655,114
32347,24937,32753,4862,33
10684,35018,38686,10729,70
12340,10217,14547,3521,149
9341,4689,4261,30081,103
330,27357,21015,16219,108
24098,13166,24352,33356,132
9869,34020,33477,13950,108
21181,10875,9031,33049,136
14561,35764,30975,37840,158
19917,16126,11658,21199,125
37969,38668,2458,37963,143
18439,30087,16549,783,88
33242,28934,10996,4266,129
31254,7529,1647,30781,123
32726,5544,26385,31977,73
35296,10583,24824,2004,124
18971,13861,22135,21123,104
31670,11407,10564,31744,102
9291,1776,3228,28757,121
18935,18807,36238,12328,89
30286,14397,29605,37599,113
12824,16928,21887,4603,89
20371,34673,190,28622,55
16565,28831,18328,2281,112
34716,35609,10663,8375,127
21523,6428,28209,34186,152
28874,341,9269,21021,113
32723,37617,23279,27922,151
34058,16876,29011,12794,89
880,22640,10219,26253,144
34196,31220,36092,3173,68
4788,28757,31752,4517,92
37185,14345,33837,12358,118
14268,32012,9958,11467,137
127,13573,21760,33445,79
26322,13274,4097,31833,125
17744,10029,15442,2422,166
14618,3101,30266,9888,135
58,34948,10251,18082,97
37885,35606,17536,14711,166
26545,10996,30341,909,90
7777,30348,33835,17740,100
16945,33778,19018,26751,48
3501,34681,30411,30408,81
4750,12147,37665,964,127
5640,22883,21348,13811,131
33966,32428,12257,21883,78
13938,30524,10949,25835,97
3083,23766,121,27341,93
16939,18139,27017,4526,63
12867,7697,5370,4251,141
4155,12270,3448,25250,99
37694,27416,13517,3821,113
20257,38460,3832,1640,91
7037,32506,18136,427,44
23575,13771,9830,5347,135
30499,29444,24294,13843,68
24857,33318,37532,9395,110
5625,11523,34195,14704,80
37600,1814,23441,8740,174
21238,36450,946,7500,146
32517,28581,32739,34046,55
13058,414,12458,25246,84
26293,24510,21125,2496,139
37097,23498,23344,17505,161
16112,31008,13706,19698,96
5416,24827,21072,32322,80
31979,6288,1700,32531,133
34859,1804,9280,18158,111
25125,4811,12141,36837,84
24406,12199,231,3232,91
22512,28665,19126,15785,132
18334,6210,13063,7216,116
2379,16258,16968,14416,138
38636,21809,38399,23354,87
25236,4909,1815,23352,113
34062,3863,26021,14322,129
35490,18348,6917,23297,135
2570,6216,8448,3819,168
1233,19993,1933,5329,123
4943,4002,15834,16762,102
27044,27140,38732,37259,66
10864,17434,4253,31245,108
36325,37243,34558,1561,113
36062,34626,32417,58,52
32286,31748,131,20750,50
17773,30919,25586,15121,123
8376,31739,34670,26015,122
13040,20393,3421,22110,86
29292,3856,3445,9487,91
35278,19260,12042,20653,107
28961,7210,33911,28561,76
3087,20542,32312,1214,62
6967,13866,30952,23575,90
11517,17755,27000,34189,60
21796,25575,19174,22002,104
22593,26734,26348,15428,114
19786,13105,21856,24946,95
9512,6848,25711,25837,110
19657,34794,27485,3949,100
9075,15203,28256,12882,153
28055,1677,5477,20273,111
10029,25840,10809,11299,123
7885,19732,35561,2400,172
1857,27502,9155,27928,132
31501,5258,18435,1091,108
3505,35592,37152,15170,145
14678,3028,8579,31504,129
19219,27483,25946,24816,72
3457,13623,16216,33954,79
29647,16112,23503,35653,146
12390,34225,28226,9792,142
32618,16046,12457,1658,125
33129,15049,28773,21070,156
30962,27100,25089,22766,85
5728,9251,29426,30959,68
17575,18450,23549,26724,113
17730,9273,31637,17493,113
12276,31543,19932,9288,125
28879,10069,34255,26742,102
8303,7961,14514,27313,133
16806,17386,29522,14536,83
19574,9238,9397,5451,101
23474,33341,30765,35343,158
16194,23733,29412,26694,105
13069,20420,36860,10950,96
16634,36394,30009,5543,73
24238,1855,38438,16574,89
33184,1679,36335,28243,146
32000,7548,21219,31717,161
7000,4565,23760,36347,94
6065,22727,3188,3336,136
6194,11568,12947,2443,144
34673,4117,34547,15990,111
36326,25135,27856,13866,83
943,2262,9905,22931,180
9986,35641,10763,3222,148
22534,24803,6204,4705,113
14509,24322,25718,21508,159
32621,16232,411,21835,76
30056,8456,24824,7101,65
27794,16116,12312,30452,141
15758,17659,11408,13954,86
25162,11370,26264,16656,36
3188,26567,5696,34105,60
21484,8661,25718,18464,144
13636,27907,21981,85,90
20757,8489,26557,22796,96
14692,6487,24928,21171,142
36375,5461,30934,15230,99
5478,19607,31787,5762,100
7587,18176,1195,20442,100
5767,21451,38254,25973,112
12814,31035,11349,23735,119
24109,232,2363,30109,105
2423,12340,31573,8512,151
27201,26691,26298,5765,58
17589,27906,15043,776,145
16933,19850,29531,29009,73
14662,15283,19613,33817,120
9383,24129,25249,3344,79
37551,4639,7739,15119,143
22227,1680,12834,30251,130
33495,3173,10769,12803,118
15415,32403,10844,6502,120
6379,18483,26342,26673,94
31670,33412,8735,3410,122
12406,33871,30267,27371,82
31270,36106,32664,19636,75
24935,25122,2428,19509,82
34696,17611,34753,25015,63
11599,20622,13526,8726,58
26364,37072,38768,20302,50
33949,15450,6884,34252,66
19874,17312,4168,33486,129
2486,25612,37930,19532,159
4043,31000,17490,2679,132
1028,10005,30893,5578,120
11633,7603,27879,15130,140
21766,2508,12888,37550,157
30126,4848,19193,36060,73
21963,36148,33512,24998,84
19802,26750,15928,28658,107
18057,37885,29431,13628,85
35450,4087,9110,25811,158
31603,22772,24063,22583,161
12807,27370,12351,21943,115
31782,27029,28513,12107,115
15959,20755,27002,35602,107
4528,6953,920,28695,83
11494,38665,33865,7814,67
37091,27479,25825,15161,125
21860,35267,35274,27291,146
2459,21417,3430,16800,129
32449,31102,14468,23293,120
3483,24029,11522,9182,86
12848,2344,19874,10269,166
17528,33521,8468,25978,132
38382,35763,20394,6825,67
34910,6358,31566,34935,115
28764,22897,37809,5761,143
7700,10644,34729,4590,98
1761,26480,18922,16867,83
8429,3049,170,3067,79
4080,5543,3791,29711,103
11728,34719,28818,21103,107
31759,31822,13035,23578,159
35586,14582,18100,5577,137
28112,14392,36509,36475,130
9518,33898,13167,32668,83
24091,5409,9106,4821,89
14588,7709,311,3175,111
35492,4009,16998,21308,154
29454,1752,5717,35530,120
30430,36758,35345,33089,141
18839,25941,29620,31717,92
33225,26731,30103,19856,97
9146,9045,6212,37073,132
34244,10502,23710,9927,136
28963,1755,9016,28929,131
25227,19787,6361,4219,118
27967,16629,30311,21483,129
9488,22527,32380,27049,99
7675,3262,1047,23683,147
9176,10596,12011,33275,122
15826,31713,31956,29439,109
24051,9756,34792,28874,127
38565,30438,12773,12267,102
9083,23520,16598,30286,112
32578,13635,18504,12516,80
3861,34027,11601,27500,74
2289,29513,37006,29499,87
7164,17423,34846,33150,85
13895,23596,26552,18113,100
25803,31044,7123,35431,116
37,33019,4916,19088,71
5005,33880,13747,26581,48
35547,27132,15034,9809,160
7737,35524,10726,28130,166
11569,20371,7933,15264,96
8460,15957,25752,20253,110
20724,14674,12180,14447,122
7081,30873,6101,7979,115
18263,21944,10863,3811,112
899,19140,24115,5620,96
28940,27407,12936,1970,128
20368,18402,13229,20520,66
32020,17638,7723,4190,143
5508,36017,23635,19813,120
31839,16123,18997,7524,130
28659,15199,19662,6208,146
14619,14382,26534,7504,139
4502,26397,9828,24445,106
22955,28106,25727,37127,164
26525,13917,10673,37807,94
30792,7162,14770,7885,110
777,12465,34124,32728,85
9035,32254,31133,5592,72
30842,7163,5005,9104,66
38532,37140,4674,13030,89
31617,31142,15854,18143,112
23300,34009,37155,18168,115
15768,37068,38479,6019,120
15245,1767,7883,13140,167
4172,16075,35323,13680,143
6394,12235,22827,24250,161
29355,31213,1099,38518,59
21064,24845,34702,27041,85
5317,16746,6463,13034,116
27922,958,24410,11337,117
2612,29567,25115,17382,81
23748,23742,1001,20611,138
22242,16840,37024,36847,98
36440,2474,1867,31046,131
14688,30756,5381,10105,130
4815,33368,37524,11411,104
38735,3840,5753,16072,101
33775,2261,3057,15490,118
14686,10698,37603,16271,148
15224,31885,34917,288,98
10906,17386,16589,27904,107
35004,16989,2477,37213,107
37721,14581,12909,19770,154
25909,27085,15487,36439,115
14768,5757,12115,10698,121
4522,33023,11298,5716,78
22999,5722,36783,33982,108
3016,6856,30327,14677,91
38753,5620,3508,10890,68
31968,27910,389,34993,103
29503,15928,38372,10787,70
31856,19237,7175,1131,89
17008,27237,13577,3872,79
33418,21312,3171,35418,158
461,3953,19667,37753,119
15094,19533,27869,2387,163
25237,38542,1865,33494,87
33510,9131,8472,472,101
26624,4885,33183,12218,97
14389,24769,22987,24912,97
263,8661,428,23401,97
17384,1997,38383,19815,103
6115,33327,6781,4877,103
20707,38565,16586,1203,50
20494,31645,414,22015,67
4949,15415,37594,5299,119
32332,7869,216,25569,95
8464,12020,30195,30412,113
11678,6377,25822,6750,102
16649,24909,14718,26602,68
37816,21426,15967,24109,161
33879,19209,38305,37551,75
27170,8412,27218,33004,98
3143,20750,1066,1905,98
23587,24794,23446,18176,130
19189,29609,22001,25705,83
20288,25823,24198,2734,117
14662,25823,14412,30430,144
11659,28514,7566,15033,124
37885,18126,27454,5744,102
22781,16809,3048,10999,104
28976,17774,6305,23433,155
17609,31972,5667,13201,118
28615,32636,35441,32313,99
28746,37923,15273,1956,160
7004,33500,12239,3140,98
459,2639,33387,25832,127
4702,267,21512,9942,121
32619,9287,3159,21499,105
11716,10085,37178,23699,144
18088,18991,37240,28250,116
13189,116,8658,1631,122
28972,13853,3312,3882,103
10256,13084,23422,9174,169
2587,14611,37734,15095,176
29295,2694,4506,33878,75
34798,6994,15290,37173,96
8324,32482,13664,19274,70
15148,37905,19515,27264,129
19158,25956,9345,38390,86
11599,169,13885,8553,62
6993,20537,24844,4837,26
27510,22786,24004,30370,115
7765,31769,29412,15303,122
26591,24015,9857,31085,110
20695,20554,26566,1698,60
33169,33955,33289,31570,113
8530,33385,22061,1027,125
18166,8574,34072,14531,107
1934,16820,10971,28582,109
2347,3262,15289,22896,158
24399,36217,28504,38258,85
32265,3936,24344,11501,87
11373,5011,3181,9422,71
37893,3210,33242,7986,143
22085,8006,8525,33807,110
10858,24171,34542,12267,106
24192,20370,9068,12173,94
1814,7911,23756,5324,158
24911,1906,29739,4004,91
5619,15106,12014,15299,137
3929,22878,36381,30116,132
6195,19500,8446,30242,130
1557,25651,26536,37146,125
22149,455,7559,8596,107
19937,36267,37147,16039,117
35619,28564,33200,12773,157
34649,36098,25143,38387,46
4783,8319,29367,10082,102
25993,23642,36974,29679,125
21089,7845,26576,1000,137
7901,13219,2466,33263,165
500,13035,37258,23736,128
16962,31187,1035,34698,78
35258,14411,3113,10517,139
20298,24263,37686,37099,107
3796,11587,35024,9883,118
7182,37213,4129,18412,101
35695,9460,7149,31126,105
22980,5338,3848,6968,115
6806,28225,4952,25511,105
26019,27958,15513,13565,138
7864,24461,22733,26528,133
14513,225,1085,13700,93
2282,22273,13037,8506,145
15896,36158,10562,31223,100
36424,23628,15492,25533,152
2670,14545,24476,7979,162
2492,8013,6959,11582,108
22672,7888,21154,31772,176
24750,36075,9319,28566,81
28531,769,37010,38459,98
29583,38425,1137,37109,72
24519,30431,23681,21427,153
24326,27123,9174,33097,106
36909,25257,134,30179,62
16559,32020,22210,34804,87
32646,22830,14287,28634,129
3941,25654,4051,472,124
19020,30120,32432,22554,95
10995,19119,24914,21840,68
17314,3483,28041,4206,132
4255,3466,20571,13999,75
3926,30355,35367,20304,117
8318,37193,6334,9750,162
28947,27100,16840,16900,67
1978,27217,8726,37710,137
9217,33920,15053,15467,118
34615,24116,36997,21460,127
2305,1860,1055,36337,145
24471,4753,26635,1151,87
26676,11010,8445,14691,111
18217,13899,19700,22811,113
22143,31229,10215,7180,101
20468,33414,15816,16806,85
25138,8494,11630,21263,96
19123,18991,15415,19807,101
1070,38597,22024,784,94
25698,5371,34136,17715,92
20426,20433,36370,27885,71
8516,37617,6223,21392,175
11492,29401,31238,34665,49
36433,29743,16813,31102,54
11547,16701,4964,37527,80
416,2757,2412,20392,104
34640,2500,19717,36387,114
11681,10574,31776,38350,73
21316,7879,36248,1957,158
25159,36918,26268,758,78
16583,8717,36309,29501,69
21279,29450,7691,8305,130
32739,8718,20630,28063,89
28574,65,15246,17693,103
2529,20557,29613,4232,94
25888,8685,4866,13968,98
37680,16274,13626,34008,104
17724,2522,12153,30432,132
464,26423,22502,12311,103
25748,17450,28935,3082,114
21913,6001,35715,25223,128
27857,7723,35598,7072,149
32298,28575,38634,14453,85
10547,1588,6055,19867,143
2011,16838,32359,9416,90
10921,28199,36165,25532,129
13,31228,373,37009,61
31653,6119,14383,2415,171
11010,24299,17509,21030,129
9899,75,11532,13243,106
781,5284,12509,34678,104
27987,31517,27830,23553,178
6945,6194,20252,23427,108
19193,24929,880,12474,87
36824,30163,33822,36337,83
4008,20383,1877,7996,129
28098,16529,26323,19934,97
10125,28780,36919,27181,127
13819,20021,7010,24310,77
307,12765,16182,11697,92
19123,20348,27995,5653,83
9233,27482,9326,28142,115
21239,32770,37792,24230,132
11394,3007,37667,34025,84
9410,126,10827,22967,106
1793,24373,1809,12417,153
16525,1538,34891,7520,115
15850,34535,37799,30091,121
38616,33233,16940,3332,71
3332,31269,27353,33456,88
16528,29267,20472,16594,28
367,37522,9076,27184,93
981,24059,10933,37825,130
21181,11628,33068,8621,128
1787,34194,34894,8253,103
22975,30049,19050,30141,109
13526,8512,13957,12837,98
25546,18512,19139,12908,116
9394,11623,19724,38673,70
25833,32259,36057,20494,69
12385,6951,20262,7233,52
6765,15240,5023,27125,77
30249,25213,21372,1633,119
10618,13791,27938,18280,106
18152,23636,11691,36189,106
24144,15035,17431,284,102
21141,16221,33764,33974,105
15820,27868,36242,33903,113
25891,36469,31693,7809,136
13662,21451,18934,9039,106
21239,22616,21217,17292,175
27126,18153,34976,8617,88
25558,22145,31154,1851,125
38768,36159,32263,4258,74
21091,2728,7778,7926,184
32310,15308,37130,12790,119
26703,11256,10929,12816,85
37937,34990,30386,27466,99
27905,24803,19089,4522,79
