card_1,card_2,card_3,result
10908,36852,19014,43
10794,33992,15498,39
15823,9070,21044,105
31658,15512,5564,44
12241,10520,363,58
18258,22703,16606,71
27953,37972,6253,84
22061,22194,25215,51
20302,16587,17745,39
37077,27190,13833,32
5720,18753,22117,42
4065,7729,30866,68
27136,15269,15188,20
38386,24385,34548,22
33786,18028,35678,85
30057,7044,25258,28
3073,30879,35553,80
30943,25523,13635,59
4803,31069,5468,36
22211,25930,36054,76
33107,23675,18977,85
11260,11724,3220,34
9118,28586,1811,60
16672,17494,38259,42
26614,38743,25668,53
11405,20489,19890,18
34172,7536,18452,45
30337,15315,28728,38
6775,3325,33845,30
67,2319,18290,62
10236,16074,9352,109
13677,11288,35502,79
30168,26754,7584,46
17354,33383,14560,65
13149,10219,6480,119
26542,10205,32256,68
11002,36982,23287,89
11343,24196,27261,23
37942,34824,10088,80
29699,30324,11354,32
26483,34722,6191,52
3168,12140,435,50
8611,9438,4951,63
6171,22120,1148,74
3989,29613,6420,78
2556,36959,18880,57
28590,14302,9829,72
15462,31913,38383,37
31604,9167,212,58
22512,31960,9398,92
3494,3249,28764,40
16073,21498,37790,101
5550,3241,29311,30
28942,3397,13559,39
4743,3461,6082,60
10964,38569,14648,39
17456,17411,4158,94
7219,37930,7000,38
38463,7150,1122,30
21956,13004,34892,71
30468,15035,37265,41
22963,23272,33408,119
9452,21131,1610,92
31002,9863,30937,68
10989,11708,16612,43
26579,32533,12252,50
38708,19234,12350,41
3421,26007,21834,74
6011,16748,14605,55
22693,10069,22869,128
31078,33874,22601,59
33519,18317,23762,99
38546,31654,38718,34
27169,30752,2433,50
18346,16624,393,37
16551,10664,12761,72
3980,26671,26610,66
16692,7957,36500,43
20282,26274,31253,24
23704,11713,19600,68
30785,18072,14395,42
19831,30091,38407,29
4191,7806,23273,110
26517,29678,27434,20
14606,25536,20426,50
27062,5484,30175,34
4696,12142,31121,54
3965,25672,16102,111
35505,1192,29594,78
6831,15387,10047,63
15165,33824,20766,19
814,3377,9115,60
37209,9164,28888,55
31132,16670,31881,45
37804,10718,9204,74
12113,21890,32013,78
31696,7740,18274,60
6078,15898,28804,77
18284,1843,25767,76
9382,22680,8751,89
13947,13860,17730,52
38321,25119,4024,50
7161,24077,4207,58
15204,17589,9361,62
2737,17643,21500,106
10661,23319,2482,110
36269,37838,4611,54
19166,16701,30257,35
21896,30884,30203,52
12777,27886,19583,73
33285,27212,759,49
11386,26015,3333,60
34655,10973,16003,63
2288,11253,12802,85
2628,38296,30321,59
12759,15337,4976,61
10815,36778,37971,61
3171,38560,18427,39
19035,35468,31028,72
30189,12264,5364,60
13838,33430,34551,48
36771,28238,10584,65
20005,17583,9211,60
19994,8728,20465,29
14564,19946,33478,45
33881,2465,25722,81
4746,25688,25895,86
21023,4761,6236,90
6328,31524,8357,77
7723,227,9962,70
29375,7983,4752,34
9751,34229,34724,65
27511,12450,16174,67
2348,16548,13118,86
28689,8449,8605,54
15840,12863,7206,79
10102,12012,33221,105
38599,14279,28911,29
8439,12251,12174,81
28766,15917,13924,58
30257,6319,35638,106
18344,33124,15340,55
5611,37202,34187,36
6128,35263,33789,97
37917,6167,18830,62
10545,4712,11312,46
7687,29490,16899,31
37149,7019,8546,43
261,38428,21853,35
22182,14475,21182,80
5702,24914,5277,27
34212,12892,16804,59
11264,28786,1118,40
33127,828,21099,89
3403,36313,22933,70
12840,13604,16741,63
33373,30809,7685,53
34825,3898,12111,80
19501,7241,15271,21
13824,21952,12334,67
28679,21320,10081,104
24439,6314,33343,68
21020,25525,8645,101
3403,30350,38581,37
11470,3371,5376,36
3879,13643,5266,67
14270,37568,21401,80
14569,3113,35744,82
11306,30107,18318,48
16722,17771,37937,61
31671,24154,3948,75
28049,31700,13140,91
3992,6972,14268,61
8568,213,26658,39
15350,31166,17405,44
3490,32410,4557,36
24810,3884,3094,59
25882,911,28264,82
3506,34802,463,28
3200,19215,21969,44
17699,14656,25254,41
6088,469,35290,94
16828,16008,15005,52
9098,34544,26686,48
20541,16025,6118,67
14278,5446,17738,50
36277,36911,9148,59
20632,23658,28197,82
28757,20616,5717,26
28793,2630,28921,60
7626,13690,38429,34
9992,36316,30401,82
31008,16629,13523,34
12814,4663,9907,101
32263,37889,27989,60
8741,12236,3335,65
22860,28749,35640,108
14731,16251,17486,71
26337,9293,14569,52
20014,34177,14502,27
18070,36136,11648,46
11015,19545,15027,36
34801,29617,34930,20
3908,37887,31147,76
36091,13812,26582,41
33384,26502,1814,59
11378,3910,25506,88
18521,15321,32354,36
17563,24813,20254,31
31186,15954,7501,59
7977,3397,21768,54
4720,23651,14515,78
180,11616,36861,31
25655,20527,8410,59
26375,25147,10729,37
12763,27778,31787,91
15880,18301,27107,57
37733,37881,4258,90
17473,3777,269,74
21205,38462,11712,59
29386,18418,5287,36
9765,15385,17422,82
31076,24264,13743,32
28084,19020,38652,39
9751,22714,32426,96
24047,36433,12251,55
28124,8486,21199,93
8016,13921,3240,43
10180,23744,7771,116
18823,12798,38544,50
31738,1179,37249,57
33242,9765,11523,85
23386,7153,34757,67
12215,33916,9479,67
5370,28574,20695,26
20001,37979,5282,42
33056,11588,24308,46
37500,36960,27084,43
13117,1771,1893,79
32722,11316,31985,42
473,20710,22219,32
5323,21040,37233,71
1720,7920,5669,48
22152,15195,9288,60
192,34658,27348,18
36125,24996,11015,41
3207,5567,18289,46
7571,4067,36838,73
6436,5329,13942,57
20281,37099,2430,53
31852,30425,23571,94
21137,14700,15516,64
21355,9214,20670,74
32628,31092,28140,46
4082,21808,15936,99
31997,15807,18884,63
24062,11312,6333,51
19133,10543,3156,42
21965,19586,25582,66
12915,12346,4891,83
6764,21961,37036,46
9978,36823,10225,111
8380,7229,441,34
6142,1780,23657,104
2258,38560,22930,81
424,38022,17561,56
5573,18418,36427,48
20397,30085,15339,28
29591,24928,4200,49
16639,828,11304,39
10565,12283,30247,70
10530,8486,25979,79
442,15305,22751,54
31951,230,24936,33
5655,28027,37973,64
5531,7935,19910,34
20615,36809,3381,31
403,37735,29487,34
10780,1576,18120,62
19787,19804,36251,28
13160,23730,20508,93
29478,35510,18487,80
31589,7261,6438,63
35016,5020,34999,30
11329,42,17449,42
30954,37105,4079,67
28756,5324,1677,44
5472,2602,36389,64
1533,17430,28548,58
10207,9,36511,70
24054,11594,19600,25
31684,17009,25858,71
36045,22932,4886,70
34140,24927,38429,17
17476,33461,36270,69
18032,37555,34913,52
21435,16504,1044,73
36993,33102,7716,58
38460,1132,10041,71
30913,31223,35311,76
13867,14409,19834,31
35515,27941,12806,123
4850,13053,6821,60
27462,7991,2435,56
3059,19677,9444,48
29642,29529,35750,64
10550,16596,10992,55
28061,37549,37939,76
29754,14717,27785,44
9786,37106,26641,75
7155,23254,37124,74
32408,35391,4623,78
29006,24231,34540,29
13692,30152,12515,61
10866,1043,5740,52
22577,24950,37875,67
37177,33255,34696,50
8748,25996,9414,85
15969,16005,7584,82
9084,22829,33762,77
2730,30992,25034,49
23536,17291,5689,90
24052,8606,31697,54
27050,36010,19847,26
17370,837,13680,57
1653,14003,9797,81
17315,18806,6181,64
30974,15382,3820,60
31147,33452,36834,52
12203,33759,11601,49
27066,28682,36474,32
35305,36188,3161,86
479,38280,6058,43
22766,15924,8609,94
14637,7829,25849,64
30899,28639,25063,25
15143,11442,13572,31
22864,18898,12409,76
18449,35496,29326,80
36302,4840,29519,34
33004,24466,33148,63
29751,13689,33940,26
14614,36179,28704,40
13253,36488,37730,79
11684,32262,19167,24
7034,12851,3039,60
13003,34761,28709,59
6853,32694,326,21
3337,24363,16656,34
34988,28028,1622,56
30039,33140,13620,58
21460,34867,4240,94
19650,15951,25517,75
11332,12359,6388,72
7014,8745,21156,72
788,8482,24213,48
7947,32637,12275,54
36982,5023,18457,49
12205,30328,4555,62
34911,371,21122,58
8697,32693,213,35
35406,22196,952,98
9881,25132,21959,75
29383,32349,16527,23
1727,24180,22669,69
4187,36076,21446,102
18756,37028,1659,41
30759,30932,18194,40
37224,33877,28170,52
16025,22594,43,79
22131,16606,27487,39
498,2468,32649,50
24903,3054,22650,57
9003,5630,8632,61
27946,8433,16779,60
32321,21428,31550,76
28620,19833,38660,23
29574,1066,1236,40
10918,36255,29741,42
9097,29480,27919,60
36361,31540,4840,54
10973,18782,10105,76
22728,33124,17751,93
22093,29572,1138,46
27071,27109,32771,16
10140,17267,37082,89
31112,30433,4143,70
29414,34858,29530,16
26488,13892,24800,28
9783,11625,21933,82
33838,37240,32681,32
6018,5472,29687,48
38311,12093,18034,55
1073,15957,32346,59
27903,31196,18874,44
832,28653,14564,42
28016,10974,37622,74
17462,1167,9095,72
3794,34167,20011,57
38404,37988,9822,77
9027,20613,31951,54
30273,17427,16714,55
22079,18287,9921,92
7865,12291,26530,58
12453,27258,36939,49
6497,16818,36994,58
24151,6100,7756,57
15451,14731,16531,31
38447,10193,19768,59
22274,15140,38343,37
30295,19547,37906,48
6967,27942,19898,41
33902,25751,6942,52
9236,36924,28170,71
36898,3979,44,63
4222,37883,34210,75
26409,13242,26512,63
21851,5634,12309,66
6862,29514,15456,19
7791,481,34821,30
28146,19617,21100,78
31147,31612,13955,47
18208,13225,27018,63
36032,22264,9908,88
36221,20549,19685,24
4861,12146,25606,80
16189,17693,22774,99
492,37145,16909,32
6890,28569,18468,39
8770,32432,3440,43
11459,28217,5446,50
24370,34761,17645,43
24129,18992,21197,59
15887,9843,31229,91
20706,19930,38724,13
18034,36969,6235,67
829,1972,37177,53
19840,29303,19109,16
15035,4799,33404,49
21935,3240,403,44
34116,30807,25970,55
21083,1725,31610,88
4891,1141,30989,42
31637,34545,22021,56
12857,16052,3275,86
27145,5251,22507,56
28066,38629,1253,51
27205,29007,15755,49
26261,31703,31912,60
3236,12967,36078,69
23286,36098,36983,83
16815,7997,11384,37
194,10262,17659,80
9024,33517,22996,95
32681,18020,26403,40
19259,26254,28,24
16682,4216,34969,61
28162,10739,17407,76
31596,37038,8260,60
3897,3961,15058,92
28103,15294,7251,43
9971,5458,27137,64
19532,35614,9367,90
4822,28219,7899,58
26507,23639,2679,100
33139,30205,37869,69
2457,36971,24401,60
27502,395,28906,22
10963,12777,9955,109
12787,309,10077,93
23287,6044,11412,94
30769,24254,10815,41
38408,17530,32342,39
20357,12033,25880,68
29690,22584,3315,58
1266,17004,4603,43
32299,19517,22257,38
27891,7629,19817,50
7601,33076,29626,47
33404,31075,3037,51
19148,32450,1104,32
15230,24283,15965,50
16861,17365,12104,67
4121,38649,6522,79
17560,34951,1113,52
36396,37054,19166,37
14371,22158,3459,50
1626,30984,30271,48
15478,31655,15101,40
33320,17433,27431,57
35389,32612,10822,86
32749,17483,34966,42
355,7030,33,19
33933,28849,28573,33
30769,9396,34245,47
36200,12441,19905,52
6277,24034,24345,50
33524,16623,26489,50
16150,9020,26458,73
26515,14573,4628,38
11741,19989,10033,64
29285,12136,5316,46
29751,1679,18168,44
34599,15312,19921,22
36110,4554,320,36
13669,37115,7711,44
24417,13731,19686,28
32564,33066,34575,43
3918,38767,9183,75
27940,28841,126,46
8630,3171,12803,74
37264,1685,5364,47
16511,19984,20594,19
24138,32263,29322,21
18325,9286,33773,57
24408,31206,9213,47
13577,15452,9004,49
34915,1662,28899,40
38569,7949,3168,35
1082,17377,25146,47
27254,7555,37894,44
34972,13647,28524,33
4073,2642,32630,86
12914,14532,36064,67
1003,21402,20282,64
33769,23429,3903,103
9285,19235,18447,54
4580,2530,11598,60
4504,35561,28764,82
27260,24021,10823,35
23722,31848,30466,94
17449,12454,33267,83
29722,25936,8312,61
2,30992,12456,46
9375,16587,15063,47
30059,36191,21044,78
29351,20361,21400,50
32308,918,17774,52
6149,53,16778,49
28728,15869,7874,61
22935,36142,31908,80
14650,9290,35006,48
37719,37174,28782,51
26273,1220,31003,40
193,24425,22102,39
10541,20460,24859,27
35363,2516,27853,120
35648,7164,27884,91
25108,25274,20747,8
9060,29683,25153,35
24346,10775,18239,51
20440,25133,34087,14
15017,36000,27121,28
18178,1222,16720,49
13915,21044,29423,61
32651,14550,6029,52
10933,1660,1983,62
34096,7785,16803,36
18848,9396,9792,82
28179,33118,33506,82
9925,7947,28811,76
35439,16251,26268,101
27227,20730,28111,34
38317,24225,26389,26
6061,16502,27343,47
3153,27264,12271,48
10679,27774,10618,72
28540,27941,12255,70
23704,27458,30896,66
25708,9470,16794,75
30388,14613,35023,38
36308,27137,306,26
29570,30192,15896,55
10960,27309,36822,41
28636,27228,31555,40
19274,33771,26727,27
29355,22072,37684,52
10833,21352,20527,68
16973,15110,6480,51
14605,27976,32692,48
30402,37898,23725,94
8486,36259,32395,45
13128,37662,6851,70
32358,13993,11498,31
23254,3489,8474,87
11351,6807,37051,32
3030,22802,1103,72
24105,17629,3478,49
16575,7763,19172,33
32278,29584,21271,56
8743,23575,28945,85
913,28610,24123,39
383,16642,21521,61
27490,30165,34244,31
35549,23361,34529,116
5696,29656,447,22
11372,12999,26007,85
5522,16197,6135,77
30376,25646,32717,62
15524,8611,28795,41
19722,1715,37214,41
21351,11,22226,74
38494,5577,30907,27
1061,13034,33041,84
3349,1936,191,40
16563,15280,27366,23
35707,29440,37654,84
10856,36514,27421,42
36842,37245,34625,38
9485,3197,23387,94
22728,2376,28853,88
15461,30488,30235,44
26310,20692,17671,40
30358,1555,7914,54
23298,28875,3838,106
24873,20472,37027,20
6929,33932,5457,28
36451,10160,6844,71
19152,5301,22923,58
12815,16079,7711,88
3480,31734,38477,43
34882,11481,22709,58
9069,28842,37894,64
9993,13681,6004,93
3933,35575,19707,104
18190,6161,22669,92
29664,12439,25579,70
28579,4794,3100,40
30098,31207,30041,46
4975,9292,36172,58
17470,29019,4820,52
32605,1971,21912,52
7944,9878,9908,112
9231,12267,38556,63
4986,37555,6090,70
6522,38639,22024,61
9871,5697,2298,96
32312,7602,20580,26
32635,13081,995,65
9146,16865,12188,69
30018,36782,23516,85
34930,31645,6390,64
22746,7071,21915,71
22835,28928,25826,88
26287,7816,13085,67
11292,20558,26635,24
20687,21969,14740,38
19619,9905,2562,90
24117,6441,17530,67
16269,18408,6437,85
27069,792,30750,32
26651,25196,9909,63
27320,29007,27361,20
6421,28648,17540,70
22958,9869,19012,94
37648,12308,5342,66
17310,21331,32019,94
12260,21828,14773,66
30518,7230,1994,45
22056,10520,28239,74
9520,7778,15853,77
13252,9928,38744,92
19067,1061,11717,34
88,26732,16748,29
37665,18755,5395,42
38011,10867,7115,53
36924,10000,20481,65
23443,800,30100,88
7573,767,22505,74
28865,19760,18225,38
5635,13757,6891,32
23297,36233,34902,76
5757,28630,12796,63
16945,1766,25612,67
25719,22031,10593,82
4857,19638,24893,23
30141,4591,11419,42
785,4548,38759,37
13759,3974,4249,97
6456,3467,31795,70
16623,9827,20772,61
35595,6287,38586,93
25713,14325,31941,72
17011,26501,33965,32
26503,1980,22931,72
9008,36183,13546,57
31727,6143,18138,76
38567,26554,13243,56
27137,6968,22898,51
5527,31773,24486,45
16194,3086,29424,51
15333,5007,3457,36
32701,19600,25722,50
23457,16594,8529,84
2258,11721,21764,70
1989,34710,25732,64
22771,23703,8629,113
38015,37248,7890,55
7683,11582,12200,56
13085,18899,10633,67
4857,9031,23442,94
2259,2408,12409,102
35293,35758,30440,130
8652,34136,24842,33
6823,14371,9445,47
5291,10926,4701,48
12041,35763,18183,106
36982,29637,16207,52
2649,6243,36075,84
38578,19234,25786,47
31715,33827,28732,45
991,1767,25799,74
33414,21098,32739,79
14415,4675,17468,52
29307,16614,38481,20
19236,7033,38711,18
14457,16062,20542,47
36229,4632,14471,42
11589,31554,25550,70
11309,29261,18316,34
2630,29250,946,58
25766,38593,29618,45
13945,29654,21223,61
19227,8262,17323,53
5465,8603,35288,89
21043,37867,475,74
31179,12921,23746,101
8755,10716,22835,83
1103,23298,5461,82
30865,18778,13755,29
35511,8262,37984,101
37576,26617,12150,66
5630,27213,22887,56
7187,1660,6227,59
19121,26301,36798,33
30855,8400,18087,51
10881,22228,17436,72
31001,10691,12824,71
3256,2482,16063,83
1818,21242,31805,88
20444,7710,12110,48
173,24504,3799,57
24873,8748,15056,32
17295,11575,9511,64
24204,17507,1102,53
38680,3127,37614,43
25964,11020,18025,78
24227,29365,37685,37
34135,4846,37271,38
29573,12786,21236,87
23700,16721,10732,85
8537,34695,23324,81
19598,18262,20677,28
16016,36797,30774,58
13859,14576,2512,61
14401,31131,1115,40
14488,13963,24523,34
10874,20409,19784,30
32758,17711,28842,46
37045,15003,1004,41
7806,23638,37123,83
1702,13951,33189,60
112,1147,30857,34
7893,29358,10181,68
19158,27771,12999,73
15371,4743,19873,28
17634,24193,6185,67
357,34924,14557,26
2308,33454,13000,102
4631,8565,8294,56
16194,3437,26499,59
20772,25267,9206,33
4984,5709,28022,54
28648,32484,7101,27
9786,10580,4536,84
4888,18849,3859,62
4003,17296,24986,71
6191,36292,10626,70
34033,1867,33501,56
15754,3283,27332,51
34561,18312,28718,40
18198,17273,6505,78
2312,4091,2492,114
5386,17299,27492,42
19002,19260,32734,20
24821,37139,35670,74
2507,10147,16524,95
30982,7675,24239,35
30071,22757,34257,67
19925,5567,10703,40
31778,30514,14601,54
26470,28145,22794,80
5703,34853,19645,26
30244,9257,6309,78
21256,23021,36034,100
6124,192,38717,43
6967,15412,1111,33
38408,14430,26673,29
9025,18908,19259,40
25815,24798,10835,61
84,818,37752,48
22503,20569,20716,44
5421,22559,34825,60
37893,13805,31933,61
7152,29743,21094,55
16878,33343,10961,60
15030,9199,18945,42
16966,14385,5547,35
23704,35690,9068,136
16169,9890,21076,125
4721,36487,14699,42
19709,31571,18314,50
21026,37500,20669,70
6517,10858,23260,106
1245,1010,7896,52
27951,18893,3491,48
28990,6348,30474,62
13167,7501,37109,70
27497,22981,20292,46
6900,3003,16159,54
13845,35004,26602,33
35498,7203,15490,71
6812,5280,5745,31
28614,10759,10763,56
38704,23715,24358,66
31598,22751,19195,70
16182,23336,9,91
6907,31775,15513,39
12280,33445,37514,81
12970,11681,12100,79
30893,37567,35772,90
28581,288,35270,74
32635,16186,38744,46
11278,12409,16040,73
27439,10141,27144,56
7528,6411,29656,52
1228,33212,25519,81
28586,6016,29397,48
10748,5331,33867,43
29416,30197,17755,48
20321,32557,29358,14
16848,35494,31736,91
3752,4130,3087,98
22197,13236,27151,67
24276,33513,6125,68
10682,30822,12033,62
1679,38263,27051,29
36134,30519,18790,40
933,4013,8280,81
28829,28880,36440,40
19822,22179,30932,40
10721,868,23591,92
34258,21855,38269,38
28178,2514,14493,76
9449,3421,32498,50
5271,31269,35743,78
32465,7839,21974,48
18265,37001,14525,47
16903,31823,14647,47
8750,12366,21031,95
15246,20397,7906,26
27348,3257,5428,30
20663,36157,31592,42
19717,6039,36257,54
13945,21418,3256,71
6030,10215,22119,104
17683,31957,4899,64
15288,16570,14401,31
38688,10194,26696,65
12317,38631,31954,59
31267,892,29608,32
33932,20264,19112,17
35607,5262,7682,84
17305,18999,30524,50
19122,22917,9111,74
19695,9759,28787,66
33272,6027,13860,72
6176,15769,61,71
15822,24319,2600,78
22072,27031,18401,48
1653,35586,9989,124
12896,38313,11335,54
25932,12803,14645,87
5485,38436,10938,39
19808,37759,14439,42
37986,10601,7583,62
16903,21787,19026,41
37774,20492,30003,44
14735,30358,29665,34
16904,20685,34756,21
37171,14274,13242,66
1092,35472,13028,113
8417,16633,30327,50
10017,36148,251,70
27223,7767,30916,30
3987,23615,12505,124
32335,27258,25691,48
20667,14391,21789,38
38276,22099,23667,81
3149,25017,22254,41
35389,7199,1766,83
34694,11379,13529,31
28253,1581,27941,76
15032,2370,32627,52
15524,13715,2473,57
14483,10939,34934,42
31208,13756,19139,29
20617,1612,16566,33
28537,44,22573,58
6216,10650,27997,82
23655,31974,35495,132
1929,35596,28976,88
35515,22086,13015,119
20692,5397,4055,56
24509,27865,15121,45
10949,4688,28741,48
27433,36990,13922,32
18451,36878,24772,38
17363,4785,33410,67
18076,6067,35,58
22888,32599,14272,60
34818,14489,6904,27
11625,30465,34105,37
9785,16591,17690,85
17654,7845,24061,51
31792,36093,4039,82
18017,1877,2324,76
8569,29583,3925,67
33077,5737,18311,59
440,18226,11695,36
21800,21351,31032,78
35560,28788,16088,101
27008,30097,18950,28
26364,31735,2494,72
8347,35692,23403,129
38575,23648,16068,90
6779,3889,34022,58
14693,4831,28901,38
30132,1911,21460,82
3270,38301,5764,31
27914,3362,27913,70
27032,9292,22930,72
11386,1146,24490,37
24136,3768,37575,75
26436,13837,15019,33
9803,18374,28039,96
23388,34710,32525,68
3432,34918,15094,30
26509,776,15936,63
9335,32697,24431,45
